# col1: k (Å^-1)
# col2-6 : 排序块 10..14（原始数据）
# col7-11 : 重连后的物理带（编号按 K 点能量顺序）
  0.449747    1.30261    1.75474    1.81829    3.01164    4.82547    1.30261    1.81829    1.75474    3.01164    4.82547   10   12   11   13   14
  0.460717    1.28525    1.74754    1.82472    3.04757    4.93702    1.28525    1.82472    1.74754    3.04757    4.93702   10   12   11   13   14
  0.471686    1.26867    1.74168    1.83211    3.08348    5.04644    1.26867    1.83211    1.74168    3.08348    5.04644   10   12   11   13   14
  0.482656    1.25282    1.73720    1.84039    3.11927    5.15497    1.25282    1.84039    1.73720    3.11927    5.15497   10   12   11   13   14
  0.493625    1.23766    1.73412    1.84945    3.15480    5.26427    1.23766    1.84945    1.73412    3.15480    5.26427   10   12   11   13   14
  0.504594    1.22312    1.73244    1.85918    3.18993    5.37596    1.22312    1.85918    1.73244    3.18993    5.37596   10   12   11   13   14
  0.515564    1.20915    1.73213    1.86951    3.22453    5.49126    1.20915    1.86951    1.73213    3.22453    5.49126   10   12   11   13   14
  0.526533    1.19574    1.73316    1.88037    3.25847    5.61068    1.19574    1.88037    1.73316    3.25847    5.61068   10   12   11   13   14
  0.537503    1.18290    1.73546    1.89176    3.29168    5.73387    1.18290    1.89176    1.73546    3.29168    5.73387   10   12   11   13   14
  0.548472    1.17071    1.73896    1.90367    3.32411    5.85967    1.17071    1.90367    1.73896    3.32411    5.85967   10   12   11   13   14
  0.559442    1.15928    1.74357    1.91614    3.35574    5.98615    1.15928    1.91614    1.74357    3.35574    5.98615   10   12   11   13   14
  0.570411    1.14876    1.74921    1.92920    3.38662    6.11097    1.14876    1.92920    1.74921    3.38662    6.11097   10   12   11   13   14
  0.581381    1.13934    1.75582    1.94288    3.41679    6.23170    1.13934    1.94288    1.75582    3.41679    6.23170   10   12   11   13   14
  0.592350    1.13117    1.76335    1.95716    3.44636    6.34626    1.13117    1.95716    1.76335    3.44636    6.34626   10   12   11   13   14
  0.603319    1.12439    1.77177    1.97202    3.47540    6.45335    1.12439    1.97202    1.77177    3.47540    6.45335   10   12   11   13   14
  0.614289    1.11910    1.78104    1.98739    3.50397    6.55263    1.11910    1.98739    1.78104    3.50397    6.55263   10   12   11   13   14
  0.625258    1.11535    1.79116    2.00320    3.53209    6.64490    1.11535    2.00320    1.79116    3.53209    6.64490   10   12   11   13   14
  0.636228    1.11311    1.80208    2.01936    3.55973    6.73187    1.11311    2.01936    1.80208    3.55973    6.73187   10   12   11   13   14
  0.647197    1.11234    1.81377    2.03582    3.58680    6.81586    1.11234    2.03582    1.81377    3.58680    6.81586   10   12   11   13   14
  0.658167    1.11294    1.82618    2.05250    3.61315    6.89931    1.11294    2.05250    1.82618    3.61315    6.89931   10   12   11   13   14
  0.669136    1.11481    1.83925    2.06940    3.63861    6.98430    1.11481    2.06940    1.83925    3.63861    6.98430   10   12   11   13   14
  0.680106    1.11786    1.85290    2.08649    3.66301    7.07212    1.11786    2.08649    1.85290    3.66301    7.07212   10   12   11   13   14
  0.691075    1.12202    1.86704    2.10380    3.68619    7.16291    1.12202    2.10380    1.86704    3.68619    7.16291   10   12   11   13   14
  0.702044    1.12727    1.88158    2.12135    3.70805    7.25553    1.12727    2.12135    1.88158    3.70805    7.25553   10   12   11   13   14
  0.713014    1.13360    1.89641    2.13915    3.72856    7.34763    1.13360    2.13915    1.89641    3.72856    7.34763   10   12   11   13   14
  0.723983    1.14106    1.91142    2.15720    3.74778    7.43588    1.14106    2.15720    1.91142    3.74778    7.43588   10   12   11   13   14
  0.734953    1.14972    1.92653    2.17549    3.76584    7.51633    1.14972    2.17549    1.92653    3.76584    7.51633   10   12   11   13   14
  0.745922    1.15962    1.94164    2.19394    3.78297    7.58488    1.15962    2.19394    1.94164    3.78297    7.58488   10   12   11   13   14
  0.756892    1.17085    1.95669    2.21247    3.79941    7.63780    1.17085    2.21247    1.95669    3.79941    7.63780   10   12   11   13   14
  0.767861    1.18342    1.97162    2.23093    3.81544    7.67216    1.18342    2.23093    1.97162    3.81544    7.67216   10   12   11   13   14
  0.778831    1.19732    1.98639    2.24920    3.83127    7.68619    1.19732    2.24920    1.98639    3.83127    7.68619   10   12   11   13   14
  0.789800    1.21250    2.00097    2.26714    3.84706    7.67957    1.21250    2.26714    2.00097    3.84706    7.67957   10   12   11   13   14
  0.800770    1.22884    2.01538    2.28464    3.86283    7.65352    1.22884    2.28464    2.01538    3.86283    7.65352   10   12   11   13   14
  0.811739    1.24620    2.02963    2.30160    3.87851    7.61083    1.24620    2.30160    2.02963    3.87851    7.61083   10   12   11   13   14
  0.822708    1.26436    2.04376    2.31799    3.89393    7.55561    1.26436    2.31799    2.04376    3.89393    7.55561   10   12   11   13   14
  0.833678    1.28310    2.05784    2.33379    3.90887    7.49295    1.28310    2.33379    2.05784    3.90887    7.49295   10   12   11   13   14
  0.844647    1.30220    2.07192    2.34901    3.92309    7.42834    1.30220    2.34901    2.07192    3.92309    7.42834   10   12   11   13   14
  0.855617    1.32143    2.08606    2.36367    3.93643    7.36704    1.32143    2.36367    2.08606    3.93643    7.36704   10   12   11   13   14
  0.866586    1.34057    2.10030    2.37779    3.94878    7.31351    1.34057    2.37779    2.10030    3.94878    7.31351   10   12   11   13   14
  0.877556    1.35942    2.11467    2.39138    3.96020    7.27088    1.35942    2.39138    2.11467    3.96020    7.27088   10   12   11   13   14
  0.888525    1.37774    2.12921    2.40442    3.97085    7.24072    1.37774    2.40442    2.12921    3.97085    7.24072   10   12   11   13   14
  0.899495    1.39529    2.14399    2.41687    3.98104    7.22295    1.39529    2.41687    2.14399    3.98104    7.22295   10   12   11   13   14
  0.910464    1.41178    2.15913    2.42866    3.99114    7.21604    1.41178    2.42866    2.15913    3.99114    7.21604   10   12   11   13   14
  0.921433    1.42684    2.17481    2.43973    4.00158    7.21738    1.42684    2.43973    2.17481    4.00158    7.21738   10   12   11   13   14
  0.932403    1.44008    2.19127    2.44998    4.01272    7.22372    1.44008    2.44998    2.19127    4.01272    7.22372   10   12   11   13   14
  0.943372    1.45113    2.20879    2.45935    4.02485    7.23172    1.45113    2.45935    2.20879    4.02485    7.23172   10   12   11   13   14
  0.954342    1.45962    2.22763    2.46779    4.03808    7.23837    1.45962    2.46779    2.22763    4.03808    7.23837   10   12   11   13   14
  0.965311    1.46527    2.24804    2.47527    4.05237    7.24133    1.46527    2.47527    2.24804    4.05237    7.24133   10   12   11   13   14
  0.976281    1.46793    2.27018    2.48178    4.06752    7.23913    1.46793    2.48178    2.27018    4.06752    7.23913   10   12   11   13   14
  0.987250    1.46755    2.29414    2.48732    4.08320    7.23118    1.46755    2.48732    2.29414    4.08320    7.23118   10   12   11   13   14
  0.998220    1.46422    2.31991    2.49189    4.09905    7.21770    1.46422    2.49189    2.31991    4.09905    7.21770   10   12   11   13   14
  1.009189    1.45810    2.34737    2.49549    4.11472    7.19953    1.45810    2.49549    2.34737    4.11472    7.19953   10   12   11   13   14
  1.020158    1.44941    2.37638    2.49812    4.12992    7.17793    1.44941    2.49812    2.37638    4.12992    7.17793   10   12   11   13   14
  1.031128    1.43840    2.40670    2.49979    4.14453    7.15427    1.43840    2.49979    2.40670    4.14453    7.15427   10   12   11   13   14
  1.042097    1.42531    2.43807    2.50048    4.15855    7.12980    1.42531    2.50048    2.43807    4.15855    7.12980   10   12   11   13   14
  1.053067    1.41038    2.47020    2.50024    4.17210    7.10547    1.41038    2.50024    2.47020    4.17210    7.10547   10   12   11   13   14
  1.064036    1.39380    2.49908    2.50281    4.18546    7.08183    1.39380    2.49908    2.50281    4.18546    7.08183   10   11   12   13   14
  1.075006    1.37574    2.49715    2.53555    4.19892    7.05899    1.37574    2.49715    2.53555    4.19892    7.05899   10   11   12   13   14
  1.085975    1.35635    2.49453    2.56819    4.21278    7.03670    1.35635    2.49453    2.56819    4.21278    7.03670   10   11   12   13   14
  1.096944    1.33578    2.49137    2.60051    4.22727    7.01450    1.33578    2.49137    2.60051    4.22727    7.01450   10   11   12   13   14
  1.107914    1.31415    2.48783    2.63230    4.24248    6.99189    1.31415    2.48783    2.63230    4.24248    6.99189   10   11   12   13   14
  1.118883    1.29161    2.48408    2.66343    4.25837    6.96846    1.29161    2.48408    2.66343    4.25837    6.96846   10   11   12   13   14
  1.129853    1.26835    2.48024    2.69380    4.27474    6.94408    1.26835    2.48024    2.69380    4.27474    6.94408   10   11   12   13   14
