  0.18428668E+01 -0.14561872E+02
  0.18538363E+01 -0.14564294E+02
  0.18648057E+01 -0.14566477E+02
  0.18757751E+01 -0.14568484E+02
  0.18867446E+01 -0.14570381E+02
  0.18977140E+01 -0.14572201E+02
  0.19086835E+01 -0.14573925E+02
  0.19196529E+01 -0.14575489E+02
  0.19306224E+01 -0.14576812E+02
  0.19415918E+01 -0.14577831E+02
  0.19525613E+01 -0.14578525E+02
  0.19635307E+01 -0.14578906E+02
  0.19745002E+01 -0.14579005E+02
  0.19854615E+01 -0.14579493E+02
  0.19964228E+01 -0.14580781E+02
  0.20073842E+01 -0.14582808E+02
  0.20183455E+01 -0.14585499E+02
  0.20293068E+01 -0.14588777E+02
  0.20402682E+01 -0.14592582E+02
  0.20512295E+01 -0.14596881E+02
  0.20621909E+01 -0.14601674E+02
  0.20731522E+01 -0.14606989E+02
  0.20841135E+01 -0.14612873E+02
  0.20950749E+01 -0.14619375E+02
  0.21060362E+01 -0.14626528E+02
  0.21169976E+01 -0.14634333E+02
  0.21279589E+01 -0.14642747E+02
  0.21389202E+01 -0.14651681E+02
  0.21498816E+01 -0.14661009E+02
  0.21608429E+01 -0.14670578E+02
  0.21718043E+01 -0.14680236E+02
  0.21827656E+01 -0.14689850E+02
  0.21937269E+01 -0.14699329E+02
  0.22046883E+01 -0.14708636E+02
  0.22156496E+01 -0.14717788E+02
  0.22266110E+01 -0.14726846E+02
  0.22375723E+01 -0.14735892E+02
  0.22485336E+01 -0.14745001E+02
  0.22594950E+01 -0.14754205E+02
  0.22704563E+01 -0.14763470E+02
  0.22814177E+01 -0.14772673E+02
  0.22923790E+01 -0.14781604E+02
  0.23033403E+01 -0.14789983E+02
  0.23143017E+01 -0.14797495E+02
  0.23252630E+01 -0.14803841E+02
  0.23362244E+01 -0.14808792E+02
  0.23471857E+01 -0.14812237E+02
  0.23581470E+01 -0.14814215E+02
  0.23691084E+01 -0.14814919E+02
  0.23800697E+01 -0.14814677E+02
  0.23910311E+01 -0.14813899E+02
  0.24019924E+01 -0.14813011E+02
  0.24129537E+01 -0.14812374E+02
  0.24239151E+01 -0.14812204E+02
  0.24348764E+01 -0.14812512E+02
  0.24458378E+01 -0.14813065E+02
  0.24567991E+01 -0.14813382E+02
  0.24677604E+01 -0.14812779E+02
  0.24787218E+01 -0.14810453E+02
  0.24896831E+01 -0.14805606E+02
  0.25006445E+01 -0.14797587E+02
  0.25116058E+01 -0.14786033E+02
  0.25225671E+01 -0.14770963E+02
  0.25335285E+01 -0.14752813E+02
  0.25444898E+01 -0.14732391E+02
  0.25554512E+01 -0.14710754E+02
  0.25664125E+01 -0.14689045E+02
  0.25773738E+01 -0.14668313E+02
  0.25883352E+01 -0.14649361E+02
  0.25992965E+01 -0.14632641E+02
  0.26102579E+01 -0.14618211E+02
  0.26212192E+01 -0.14605741E+02
  0.26321805E+01 -0.14594579E+02
  0.26431419E+01 -0.14583856E+02
  0.26541032E+01 -0.14572637E+02
  0.26650646E+01 -0.14560106E+02
  0.26760259E+01 -0.14545761E+02
  0.26869872E+01 -0.14529575E+02
  0.26979486E+01 -0.14512074E+02
  0.27089099E+01 -0.14494289E+02
  0.27198713E+01 -0.14477567E+02
  0.27308326E+01 -0.14463290E+02
  0.27417939E+01 -0.14452564E+02
  0.27527553E+01 -0.14445980E+02
  0.27637166E+01 -0.14443518E+02
  0.27746780E+01 -0.14444623E+02
  0.27856393E+01 -0.14448397E+02
  0.27966006E+01 -0.14453866E+02
  0.28075620E+01 -0.14460190E+02
  0.28185233E+01 -0.14466788E+02
  0.28294847E+01 -0.14473345E+02
  0.28404460E+01 -0.14479730E+02
  0.28514073E+01 -0.14485895E+02
  0.28623687E+01 -0.14491790E+02
  0.28733300E+01 -0.14497337E+02
  0.28842914E+01 -0.14502450E+02
  0.28952527E+01 -0.14507072E+02
  0.29062140E+01 -0.14511204E+02
  0.29171754E+01 -0.14514908E+02
  0.29281367E+01 -0.14518284E+02
  0.29390981E+01 -0.14521439E+02
  0.29500594E+01 -0.14524464E+02
  0.29610207E+01 -0.14527428E+02
  0.29719821E+01 -0.14530371E+02
  0.29829434E+01 -0.14533308E+02
  0.29939048E+01 -0.14536221E+02
  0.30048661E+01 -0.14539050E+02
  0.30158274E+01 -0.14541689E+02
  0.30267888E+01 -0.14544004E+02
  0.30377501E+01 -0.14545860E+02
  0.30487115E+01 -0.14547164E+02
  0.30596728E+01 -0.14547900E+02
  0.30706341E+01 -0.14548143E+02
  0.30815955E+01 -0.14548044E+02
  0.30925568E+01 -0.14547798E+02
  0.31035182E+01 -0.14547591E+02
  0.31144795E+01 -0.14547554E+02
  
  0.00000000E+00 -0.12354915E+02
  0.10969445E-01 -0.12355006E+02
  0.21938891E-01 -0.12355175E+02
  0.32908336E-01 -0.12355376E+02
  0.43877781E-01 -0.12355539E+02
  0.54847226E-01 -0.12355581E+02
  0.65816672E-01 -0.12355419E+02
  0.76786117E-01 -0.12355001E+02
  0.87755562E-01 -0.12354321E+02
  0.98725008E-01 -0.12353413E+02
  0.10969445E+00 -0.12352340E+02
  0.12066390E+00 -0.12351156E+02
  0.13163334E+00 -0.12349897E+02
  0.14260279E+00 -0.12348579E+02
  0.15357223E+00 -0.12347217E+02
  0.16454168E+00 -0.12345838E+02
  0.17551112E+00 -0.12344465E+02
  0.18648057E+00 -0.12343064E+02
  0.19745002E+00 -0.12341495E+02
  0.20841946E+00 -0.12339500E+02
  0.21938891E+00 -0.12336793E+02
  0.23035835E+00 -0.12333245E+02
  0.24132780E+00 -0.12329135E+02
  0.25229724E+00 -0.12325353E+02
  0.26326669E+00 -0.12323447E+02
  0.27423613E+00 -0.12325442E+02
  0.28520558E+00 -0.12333440E+02
  0.29617502E+00 -0.12349101E+02
  0.30714447E+00 -0.12373184E+02
  0.31811391E+00 -0.12405300E+02
